o-date,o-teaser__tag,o-teaser__tag href,js-teaser-heading-link,js-teaser-heading-link href,js-teaser-standfirst-link,js-teaser-standfirst-link href,save-button-with-icon-copy,o-teaser__image-container href,o-teaser__tag-prefix
October 13 2021,Brexit,https://www.ft.com/brexit,EU offers to scrap most checks on goods heading for N Ireland,https://www.ft.com/content/98bd08ca-faee-4476-947d-2f3817928ee3,Brussels says its proposals are a final chance to end bitter trade rift with London,https://www.ft.com/content/98bd08ca-faee-4476-947d-2f3817928ee3,Save,https://www.ft.com/content/98bd08ca-faee-4476-947d-2f3817928ee3,
October 13 2021,Food Prices,https://www.ft.com/stream/0c11b954-798b-4d35-a369-6d5508fe4f2b,China/inflation: soy sauce price rise serves up global warning,https://www.ft.com/content/9f8f6fea-467e-4bd8-aad2-77baf831dbdd,Consumer inflationary pressure has hit the kitchen table and food export markets could be next,https://www.ft.com/content/9f8f6fea-467e-4bd8-aad2-77baf831dbdd,Save,https://www.ft.com/content/9f8f6fea-467e-4bd8-aad2-77baf831dbdd,Lex
October 13 2021,German economy,https://www.ft.com/stream/3152dab4-adeb-472e-b307-b0a2187f0701,Higher wages for German workers would benefit all of Europe,https://www.ft.com/content/74d6cb15-ade1-4d45-ad67-262796b431ab,"The single currency’s introduction has widened German inequality; reversing that trend is good not only for workers here but across the eurozone, argues Rui Soares.",https://www.ft.com/content/74d6cb15-ade1-4d45-ad67-262796b431ab,Save,https://www.ft.com/content/74d6cb15-ade1-4d45-ad67-262796b431ab,FT Alphaville
October 13 2021,European manufacturing,https://www.ft.com/indepth/europe-make-or-break,Eurozone industrial output falls as supply bottlenecks take toll,https://www.ft.com/content/ecec4042-8af5-490e-9792-c6f49fcedbd8,August decline raises concerns that bloc’s economic rebound may run out of steam,https://www.ft.com/content/ecec4042-8af5-490e-9792-c6f49fcedbd8,Save,https://www.ft.com/content/ecec4042-8af5-490e-9792-c6f49fcedbd8,
October 13 2021,Chinese economy,https://www.ft.com/chinese-economy,China coal and natural gas imports surge as energy crisis bites,https://www.ft.com/content/ff4f8306-e8b8-41e4-9ce0-702ec86ef182,Rise in overseas sourcing in September follows shortages that have hit businesses and households,https://www.ft.com/content/ff4f8306-e8b8-41e4-9ce0-702ec86ef182,Save,https://www.ft.com/content/ff4f8306-e8b8-41e4-9ce0-702ec86ef182,
October 13 2021,,,"Covid-19 demonstrated ‘power’ of government spending, says IMF",https://www.ft.com/content/851546e7-8d2a-4407-9987-da5ab89464c9,Pandemic highlighted great divide between countries over access to cheap finance,https://www.ft.com/content/851546e7-8d2a-4407-9987-da5ab89464c9,Save,https://www.ft.com/content/851546e7-8d2a-4407-9987-da5ab89464c9,
October 13 2021,Mark Sedwill,https://www.ft.com/stream/636b3b6a-92ae-4ec2-b201-6000d2ff5541,G7 nations must co-operate rather than pulling up the drawbridge,https://www.ft.com/content/353535f8-144b-4bd4-8f75-a2516e259336,A step-change in global economic governance is needed to mitigate risks and combat our authoritarian adversaries,https://www.ft.com/content/353535f8-144b-4bd4-8f75-a2516e259336,Save,https://www.ft.com/content/353535f8-144b-4bd4-8f75-a2516e259336,
October 13 2021,Trade Secrets,https://www.ft.com/trade-secrets,Tai’s European trip may not mark a policy shift,https://www.ft.com/content/c80dcc1e-3e7e-49d3-ae07-514353774d10,"Her predecessor never visited the WTO, but the trade representative’s Geneva stay is more a change in style than substance",https://www.ft.com/content/c80dcc1e-3e7e-49d3-ae07-514353774d10,Save,https://www.ft.com/content/c80dcc1e-3e7e-49d3-ae07-514353774d10,
October 13 2021,FirstFT,https://www.ft.com/firstft,FirstFT: IEA says clean-energy spending must triple to curb climate change,https://www.ft.com/content/30aef5f3-db3f-4150-b44f-77207ce1f0dc,US to reopen land borders with Canada and Mexico and strikes hit US food plants,https://www.ft.com/content/30aef5f3-db3f-4150-b44f-77207ce1f0dc,Save,https://www.ft.com/content/30aef5f3-db3f-4150-b44f-77207ce1f0dc,
October 13 2021,UK economic growth,https://www.ft.com/stream/dd22f655-9202-4325-9c06-b25edf3650dc,UK economy picks up momentum in August,https://www.ft.com/content/1157b09e-a1d8-4f2d-be27-d5f9fd6aa341,Activity in sectors including entertainment helped gross domestic product expand after stalling in July,https://www.ft.com/content/1157b09e-a1d8-4f2d-be27-d5f9fd6aa341,Save,https://www.ft.com/content/1157b09e-a1d8-4f2d-be27-d5f9fd6aa341,
October 13 2021,Brexit,https://www.ft.com/brexit,EU readies measures to help post-Brexit trading in Northern Ireland,https://www.ft.com/content/8cdf9824-8c29-4cc8-a88b-81a200a5508c,Package from Brussels expected to ease bureaucracy but not address role of European Court of Justice,https://www.ft.com/content/8cdf9824-8c29-4cc8-a88b-81a200a5508c,Save,https://www.ft.com/content/8cdf9824-8c29-4cc8-a88b-81a200a5508c,
October 13 2021,Renewable energy,https://www.ft.com/stream/29e9fad1-14fc-480b-a89c-cd964750bd80,IEA warns spending on clean energy must triple to curb climate change,https://www.ft.com/content/644e392b-21de-47f3-accd-0e50be703520,Fatih Birol says energy market volatility should not become a barrier to policy action,https://www.ft.com/content/644e392b-21de-47f3-accd-0e50be703520,Save,https://www.ft.com/content/644e392b-21de-47f3-accd-0e50be703520,
October 12 2021,UK business & economy,https://www.ft.com/uk-business-economy,UK food industry seeks greater scrutiny of PE-owned supermarkets,https://www.ft.com/content/80bddb0a-9679-45bb-934d-5ad27de04cf6,Call for improved oversight follows acquisitions of two of Britain’s leading grocers,https://www.ft.com/content/80bddb0a-9679-45bb-934d-5ad27de04cf6,Save,https://www.ft.com/content/80bddb0a-9679-45bb-934d-5ad27de04cf6,
October 12 2021,Supply chains,https://www.ft.com/stream/59d55e5c-cb83-49dc-bacb-26dcc51566d0,US bank chiefs confident supply chain disruptions are ‘transitory’,https://www.ft.com/content/0dd1622d-883a-44a8-80c4-079fc5e90fab,Extent of the fallout has caused surprise but there is optimism for a return to normal in a few months,https://www.ft.com/content/0dd1622d-883a-44a8-80c4-079fc5e90fab,Save,https://www.ft.com/content/0dd1622d-883a-44a8-80c4-079fc5e90fab,
October 12 2021,Brexit,https://www.ft.com/brexit,UK warns EU against ‘historic misjudgement’ on Brexit,https://www.ft.com/content/ad61b5e8-e5d5-4356-be00-0f6fc78cb4c6,London demands overhaul of Northern Ireland trading deal as Brussels prepares concessions,https://www.ft.com/content/ad61b5e8-e5d5-4356-be00-0f6fc78cb4c6,Save,https://www.ft.com/content/ad61b5e8-e5d5-4356-be00-0f6fc78cb4c6,
October 12 2021,UK economic growth,https://www.ft.com/stream/dd22f655-9202-4325-9c06-b25edf3650dc,"UK’s recovery will lag behind other G7 nations, IMF forecasts",https://www.ft.com/content/af12d4aa-0a3e-4758-83c4-0c4070b504fb,"British economy set to still be 3 per cent smaller in 2024, while other leading countries will bounce back",https://www.ft.com/content/af12d4aa-0a3e-4758-83c4-0c4070b504fb,Save,https://www.ft.com/content/af12d4aa-0a3e-4758-83c4-0c4070b504fb,
October 12 2021,Kristalina Georgieva,https://www.ft.com/stream/adbed79f-1edd-4f5a-8d89-0bfed721575d,Georgieva keeps job but close decision leaves cloud over IMF,https://www.ft.com/content/f0db92e6-38f4-44e6-ba54-831b8b526dcf,"The fund’s managing director survived a first report, but a second due soon will reopen questions",https://www.ft.com/content/f0db92e6-38f4-44e6-ba54-831b8b526dcf,Save,https://www.ft.com/content/f0db92e6-38f4-44e6-ba54-831b8b526dcf,News in-depth
October 12 2021,The editorial board,https://www.ft.com/ft-view,Vaccinating poorer countries is vital to the recovery,https://www.ft.com/content/be645c65-c61a-49e2-81b8-0a749e9849ca,IMF warns uneven pace of immunisation raises risks of economic scarring,https://www.ft.com/content/be645c65-c61a-49e2-81b8-0a749e9849ca,Save,https://www.ft.com/content/be645c65-c61a-49e2-81b8-0a749e9849ca,The FT View
October 12 2021,Martin Wolf,https://www.ft.com/martin-wolf,Hopes and fears for the global Covid-19 recovery,https://www.ft.com/content/dac75674-3d6b-4eaa-b3fe-51af3b7b0f40,"As economies exit the pandemic, the job of central banks is relatively simple — less generous, better targeted assistance",https://www.ft.com/content/dac75674-3d6b-4eaa-b3fe-51af3b7b0f40,Save,https://www.ft.com/content/dac75674-3d6b-4eaa-b3fe-51af3b7b0f40,
October 12 2021,Brompton Bicycle,https://www.ft.com/stream/86f66bec-9772-346f-9356-d737389b4f4e,Brompton warns 18 months needed to recover from bike supply shocks,https://www.ft.com/content/590b4a28-48f2-4477-99ac-3d24689193e2,Margins squeezed despite rising prices for foldable bikes as company struggles to secure raw materials,https://www.ft.com/content/590b4a28-48f2-4477-99ac-3d24689193e2,Save,https://www.ft.com/content/590b4a28-48f2-4477-99ac-3d24689193e2,
October 12 2021,Chris Giles,https://www.ft.com/chris-giles,Bart van Ark: ‘Productivity is done by the private sector’,https://www.ft.com/content/c5c017e7-3ece-439b-b331-6f9e08ffb41f,"With global supply chains under strain, the head of the UK’s Productivity Institute explains how to revive economic performance",https://www.ft.com/content/c5c017e7-3ece-439b-b331-6f9e08ffb41f,Save,https://www.ft.com/content/c5c017e7-3ece-439b-b331-6f9e08ffb41f,FT Collections
October 12 2021,International Monetary Fund,https://www.ft.com/stream/d2e88012-fab0-45cb-a90b-c50a5e854829,"IMF warns of need to be ‘very, very vigilant’ over rising inflation risks",https://www.ft.com/content/f73d584f-fb2a-4a2f-ab8a-fa759031fa59,"Strength of recovery so far means it is too early to talk about stagflation, says chief economist Gita Gopinath",https://www.ft.com/content/f73d584f-fb2a-4a2f-ab8a-fa759031fa59,Save,https://www.ft.com/content/f73d584f-fb2a-4a2f-ab8a-fa759031fa59,
October 12 2021,Constanze Stelzenmüller,https://www.ft.com/constanze-stelzenm%C3%BCller,The world won’t wait for Germany’s coalition negotiators,https://www.ft.com/content/c657d455-1508-4f2c-a3d5-6f9bad3a66d5,A fraying international order requires Berlin to assume more responsibility for European security,https://www.ft.com/content/c657d455-1508-4f2c-a3d5-6f9bad3a66d5,Save,https://www.ft.com/content/c657d455-1508-4f2c-a3d5-6f9bad3a66d5,
October 12 2021,,,G20 plan for Covid debt relief to poor countries falls short,https://www.ft.com/content/00b21f50-b8e2-4460-835d-98e26354f404,"Most borrowers not only preferred to keep paying during the pandemic, they took on even more debt",https://www.ft.com/content/00b21f50-b8e2-4460-835d-98e26354f404,Save,https://www.ft.com/content/00b21f50-b8e2-4460-835d-98e26354f404,
October 12 2021,FirstFT,https://www.ft.com/firstft,FirstFT: Passing of the baton at KKR,https://www.ft.com/content/1d21550b-390e-4aa3-84de-0df37805fb8a,IMF board backs Georgieva and oil prices surge to fresh seven-year high,https://www.ft.com/content/1d21550b-390e-4aa3-84de-0df37805fb8a,Save,https://www.ft.com/content/1d21550b-390e-4aa3-84de-0df37805fb8a,
October 12 2021,Trade Secrets,https://www.ft.com/trade-secrets,A Sino-Australian success story at risk of ending,https://www.ft.com/content/4f2bdd74-84da-41db-b7fb-25f47f2cdf7b,Iron ore exports to China have soared despite political tensions but that boom looks set to stutter,https://www.ft.com/content/4f2bdd74-84da-41db-b7fb-25f47f2cdf7b,Save,https://www.ft.com/content/4f2bdd74-84da-41db-b7fb-25f47f2cdf7b,
October 12 2021,African economy,https://www.ft.com/africa-economy,UK development arm in $1.7bn joint venture with Dubai operator,https://www.ft.com/content/5a504b06-f272-485f-8d29-f5f0c9ac9314,"CDC Group to invest $720m for minority stake in project in Egypt, Senegal and Somaliland",https://www.ft.com/content/5a504b06-f272-485f-8d29-f5f0c9ac9314,Save,https://www.ft.com/content/5a504b06-f272-485f-8d29-f5f0c9ac9314,
October 12 2021,Container shipping,https://www.ft.com/stream/c2e0d6ac-e37a-4785-b179-8c132142ea08,Maersk diverts big cargo ships from UK as Felixstowe fills up,https://www.ft.com/content/6eccab48-eaf2-4f67-ac0e-0005e7e21ef6,Danish group affected as HGV driver shortage hits unloading,https://www.ft.com/content/6eccab48-eaf2-4f67-ac0e-0005e7e21ef6,Save,https://www.ft.com/content/6eccab48-eaf2-4f67-ac0e-0005e7e21ef6,
October 12 2021,Sarah O'Connor,https://www.ft.com/sarah-o-connor,Why quitting your job is good for the economy,https://www.ft.com/content/ad9f2346-19ef-4695-b6c9-c0983176eb23,Workers who move to new positions tend to get paid more and contribute to wider productivity,https://www.ft.com/content/ad9f2346-19ef-4695-b6c9-c0983176eb23,Save,https://www.ft.com/content/ad9f2346-19ef-4695-b6c9-c0983176eb23,
October 11 2021,Kristalina Georgieva,https://www.ft.com/stream/adbed79f-1edd-4f5a-8d89-0bfed721575d,IMF board backs Georgieva to continue as managing director,https://www.ft.com/content/06b941ad-be40-4370-a022-16d6fb4450be,Panel expresses ‘full confidence’ in fund’s head despite allegations she boosted China in World Bank rankings,https://www.ft.com/content/06b941ad-be40-4370-a022-16d6fb4450be,Save,https://www.ft.com/content/06b941ad-be40-4370-a022-16d6fb4450be,
October 11 2021,Morocco: Gateway to Africa,https://www.ft.com/content/ddf0e050-ba95-4ccf-a7c1-2e5955097813,How Morocco transformed itself into a carmaking hub,https://www.ft.com/content/7a8498e5-3fc9-4e90-8dfc-e72d492a8c57,Lower labour costs and government policy have helped attract European auto groups,https://www.ft.com/content/7a8498e5-3fc9-4e90-8dfc-e72d492a8c57,Save,https://www.ft.com/content/7a8498e5-3fc9-4e90-8dfc-e72d492a8c57,Special Report
October 11 2021,Morocco: Gateway to Africa,https://www.ft.com/content/ddf0e050-ba95-4ccf-a7c1-2e5955097813,Casablanca financial hub’s fortunes tied to national economic strategy,https://www.ft.com/content/142a7238-545a-44bf-b9ad-46ca386eea00,"As company sign-ups to the project slow due to Covid, the finance city is opening offices in Dubai and London",https://www.ft.com/content/142a7238-545a-44bf-b9ad-46ca386eea00,Save,https://www.ft.com/content/142a7238-545a-44bf-b9ad-46ca386eea00,Special Report
October 11 2021,Morocco: Gateway to Africa,https://www.ft.com/content/ddf0e050-ba95-4ccf-a7c1-2e5955097813,Moroccan lenders shore up small businesses but risks loom,https://www.ft.com/content/0fecb324-8a2e-4b5e-9a71-ed31442a18f9,"Government underpin to encourage lending during the pandemic has ended, leaving banks’ balance sheets vulnerable",https://www.ft.com/content/0fecb324-8a2e-4b5e-9a71-ed31442a18f9,Save,https://www.ft.com/content/0fecb324-8a2e-4b5e-9a71-ed31442a18f9,Special Report
October 11 2021,Morocco: Gateway to Africa,https://www.ft.com/content/ddf0e050-ba95-4ccf-a7c1-2e5955097813,Pandemic exposes vulnerabilities in Moroccan economy,https://www.ft.com/content/2e16babc-7d31-4af7-acec-9bf9409988e4,"After a contraction last year, the IMF expects the economy to grow by 4.5 per cent in 2021",https://www.ft.com/content/2e16babc-7d31-4af7-acec-9bf9409988e4,Save,https://www.ft.com/content/2e16babc-7d31-4af7-acec-9bf9409988e4,Special Report
October 11 2021,Brexit,https://www.ft.com/brexit,UK doubles down on demand for reform of Brexit deal,https://www.ft.com/content/68fb89c8-d127-4157-938e-31f8ffd4b084,London calls for removal of oversight by EU’s top court of Northern Ireland trading arrangements,https://www.ft.com/content/68fb89c8-d127-4157-938e-31f8ffd4b084,Save,https://www.ft.com/content/68fb89c8-d127-4157-938e-31f8ffd4b084,
October 11 2021,The Road to Recovery,https://www.ft.com/the-road-to-recovery,Policymakers grapple with best way forward as momentum slows,https://www.ft.com/content/2a52e30e-b8cb-486d-a467-68e73ffc642d,IMF and World Bank meetings begin against backdrop of energy and supply chain crises,https://www.ft.com/content/2a52e30e-b8cb-486d-a467-68e73ffc642d,Save,https://www.ft.com/content/2a52e30e-b8cb-486d-a467-68e73ffc642d,
October 11 2021,Gideon Rachman,https://www.ft.com/gideon-rachman,The moment of truth over Taiwan is getting closer,https://www.ft.com/content/9833d499-07ce-40eb-84e7-436023c6eb8b,The US and China are engaged in a dangerous game of military poker over the future of the island,https://www.ft.com/content/9833d499-07ce-40eb-84e7-436023c6eb8b,Save,https://www.ft.com/content/9833d499-07ce-40eb-84e7-436023c6eb8b,
October 11 2021,UK interest rates,https://www.ft.com/stream/d17153e9-f07d-49ad-8dbd-4cb23d6bbc9b,Investors crank up bets on UK interest rate rises,https://www.ft.com/content/1c0d0da5-2db8-4ec2-a577-0542317426c3,Bank of England policymakers indicate tough stance on inflation,https://www.ft.com/content/1c0d0da5-2db8-4ec2-a577-0542317426c3,Save,https://www.ft.com/content/1c0d0da5-2db8-4ec2-a577-0542317426c3,
October 11 2021,FT Swamp Notes,https://www.ft.com/swamp-notes,Weaponised supply chains,https://www.ft.com/content/eddaea67-b381-4eb7-88aa-3a879a744d6b,US trade representative Katherine Tai has put yet another stake in neoliberal conventional wisdom,https://www.ft.com/content/eddaea67-b381-4eb7-88aa-3a879a744d6b,Save,https://www.ft.com/content/eddaea67-b381-4eb7-88aa-3a879a744d6b,
October 11 2021,FirstFT,https://www.ft.com/firstft,FirstFT: Georgieva’s future hangs over World Bank and IMF meetings,https://www.ft.com/content/d5fd9b85-1b36-4506-87c2-71ca83ca8b65,"Global energy crisis deepens, Brussels to tighten grip on non-EU banks, Yellen welcomes global tax deal",https://www.ft.com/content/d5fd9b85-1b36-4506-87c2-71ca83ca8b65,Save,https://www.ft.com/content/d5fd9b85-1b36-4506-87c2-71ca83ca8b65,
October 11 2021,Trade Secrets,https://www.ft.com/trade-secrets,A corporate tax fudge that keeps the trade show on the road,https://www.ft.com/content/bafd5f96-1da2-4f0c-b2bb-4df8f2ebf1d7,Last week’s deal at the OECD is far from perfect but forestalls a nasty trade war,https://www.ft.com/content/bafd5f96-1da2-4f0c-b2bb-4df8f2ebf1d7,Save,https://www.ft.com/content/bafd5f96-1da2-4f0c-b2bb-4df8f2ebf1d7,
October 11 2021,FTfm: Fixed Income,https://www.ft.com/content/4ff15648-8654-41eb-b6db-36beb35f0acb,Webinar: preparing portfolios for recovery and growth,https://www.ft.com/content/99463027-d184-4058-bf1f-4fc617b5e54a,Experts discuss the opportunities and risks facing investment managers on the slow road back to normality,https://www.ft.com/content/99463027-d184-4058-bf1f-4fc617b5e54a,Save,https://www.ft.com/content/99463027-d184-4058-bf1f-4fc617b5e54a,Special Report
