date,group,Class,ClassID,title,URL
September 30 2021,Federal Reserve succession,Fintech,0,Chair confronts criticism from progressives and trading scandal at central bank as Biden nears decision,https://www.ft.com/content/99acd824-9644-4b4f-8d7e-389586abf65a
September 30 2021,FT News Briefing podcast,Fintech,0,Hong Kong could see its worst quarter for new listings since the early days of the pandemic,https://www.ft.com/content/8f5c72b1-242c-44d8-8e6a-55c5d1bb46c7
September 29 2021,Central banks,Fintech,0,"Central bank chiefs Lagarde, Kuroda and Bailey echo his comments as they watch for price pressures",https://www.ft.com/content/90fc98ad-d69b-44c5-8902-b93c4f952805
September 29 2021,EU trade,Fintech,0,Judges find bloc had not gained sufficient consent from people of rebel territory when ratifying agreements,https://www.ft.com/content/55568d85-c65d-484c-bd35-295daaf5f325
September 29 2021,Supply chains,Fintech,0,Governments urged to restore freedom of movement to transport workers to alleviate their ‘mistreatment’,https://www.ft.com/content/db887ea6-206b-41e8-9d52-68a6a8ce9b0d
September 29 2021,The editorial board,Fintech,0,"Even if short-term crisis is averted, limit on borrowing merits reform",https://www.ft.com/content/738d2e4f-5453-4f83-bec5-bbc995e1a30c
September 29 2021,Megan Greene,Fintech,0,Being more productive will help keep prices stable even in the face of higher wages,https://www.ft.com/content/89098269-0889-4945-a120-2f8e7adf8cc4
September 29 2021,Mohamed El-Erian,Fintech,0,"The longer central bank ‘tapering’ is delayed, the more the risk of a disruptive markets move",https://www.ft.com/content/225cb41f-2cfc-42de-9066-d0ce86a2fed7
September 29 2021,Trade Secrets,Fintech,0,"The inaugural trade and technology summit is being held by US and EU officials, but where is the discussion of certain tariffs?",https://www.ft.com/content/7e1a8072-cdaa-4363-8231-700a66010af3
September 29 2021,FirstFT,Fintech,0,"Equity markets sell-off, US military officials admit Afghanistan failings and Amazon launches a home robot",https://www.ft.com/content/e1cec388-09fa-4b72-9f22-fba1acb970d4
September 29 2021,,Fintech,0,Banque de France vs MMT; Plots against Assange; James Bond,https://www.ft.com/content/2002b14d-8117-4cab-9cd2-5ba71e9262c8
September 29 2021,Robert Armstrong,Fintech,0,"Rising rates don’t have to crush stocks, but they can",https://www.ft.com/content/48c01b4c-54e9-4d70-a31a-34da03ff2876
September 29 2021,Sovereign bonds,Fintech,0,Investors focus on prospect of US and UK interest rate rises as inflation worries grow,https://www.ft.com/content/42e62e77-f830-4e5a-895f-7837a72847b0
September 29 2021,EU economy,Fintech,0,Data show rising confidence but high energy prices and supply-chain disruptions pose threat,https://www.ft.com/content/c4d3daa9-cd61-46cb-9db9-00cb1a9fbac0
September 29 2021,Kathrin Hille,Fintech,0,Taiwan’s application ticks more boxes but China has greater political sway over the bloc’s members,https://www.ft.com/content/574d3a5b-41b8-4a90-a9eb-a9188074bdb8
September 28 2021,Belt and Road Initiative,Fintech,0,More than 40 countries have debt exposure to Beijing greater than 10% of their GDP,https://www.ft.com/content/297beae8-7243-4d93-9fac-09e515e82972
September 28 2021,Equities,Fintech,0,S&P 500 drops 2% while yield on 10-year US Treasury touches highest level in three months,https://www.ft.com/content/7541c364-736b-488b-a793-7ba5cf517f49
September 28 2021,US economy,Fintech,0,Treasury secretary’s caution comes after Senate fails to advance bill to suspend debt limit,https://www.ft.com/content/dc589573-0284-409e-a3df-9a4b102569ac
September 28 2021,European Central Bank,Fintech,0,President promises not to ‘overreact’ to temporary shocks driving inflation higher,https://www.ft.com/content/81c48cca-7e11-4888-b633-511996789648
September 28 2021,Currencies,Fintech,0,Fears of poor growth and higher inflation as currency falls while bond yields rise,https://www.ft.com/content/9cbc6fc3-7f8d-4b98-873f-617ac86ff746
September 28 2021,Energy Source,Fintech,0,"Plus, crunch time for Democrats’ energy and climate agenda and solar groups say new tariffs could be ‘fatal’ for the industry",https://www.ft.com/content/2dc50221-5e4a-4dc2-8867-d51b553f26f0
September 28 2021,Trade Secrets,Fintech,0,Export controls and FDI are obvious but tricky areas for the new EU-US Trade and Technology Council,https://www.ft.com/content/a5e432b0-e3ee-4afd-a701-e864d74096b9
September 28 2021,FirstFT,Fintech,0,Republicans block bill to raise US debt ceiling and Facebook postpones launch of Instagram Kids,https://www.ft.com/content/17ce1ccd-e997-48c4-bdc2-dafe6b7aecd9
September 28 2021,The editorial board,Fintech,0,Government feuds hide need for private investment and a more open economy,https://www.ft.com/content/31c3bf47-76c8-4578-96cb-3ddc22866d39
September 28 2021,US-China trade dispute,Fintech,0,Gina Raimondo seeks access for American companies even as tensions with Beijing rise,https://www.ft.com/content/f1b37340-fe64-4a93-a1a2-bac4013c1d5c
September 28 2021,Jonathan Wheatley,Fintech,0,"Two major shareholders are at loggerheads, it barely serves as lender of last resort and now its credibility is in jeopardy",https://www.ft.com/content/82e01e1e-19b1-4886-8af4-e995582f7099
September 27 2021,UK interest rates,Fintech,0,Governor says BoE would act to prevent higher inflation becoming persistent,https://www.ft.com/content/b3e403a3-a408-4d84-b71e-8857b677bbea
September 27 2021,US quantitative easing,Fintech,0,John Williams urges ‘patient’ approach to tightening policy further by raising rates,https://www.ft.com/content/f27909ee-9284-4718-95d0-076717460a33
September 27 2021,Jeffrey Sachs,Fintech,0,Her fall would prove the fund has mere trappings of multilateralism — leaving others to go their own way,https://www.ft.com/content/c5083dc2-286f-4784-bc51-a8d34f88e86f
September 27 2021,FirstFT,Fintech,0,"Democrats delay infrastructure bill vote, China crackdown on crypto exchanges",https://www.ft.com/content/01a5272f-7c72-4464-af48-9a1ffb3281a8
September 27 2021,Trade Secrets,Fintech,0,"While the 3-year saga over the detainment of the daughter of Huawei’s founder has ended, concerns over China’s tactics linger",https://www.ft.com/content/acdd68ab-8996-472d-890c-a7eba395c8ba
September 27 2021,Coronavirus economic impact,Fintech,0,Few expected the labour shortages now crimping developed economies — but few also now expect them to end soon,https://www.ft.com/content/f6da4a8d-0b93-495b-8dcd-0c988a52c066
September 27 2021,FTfm: Fixed Income,Fintech,0,Opinion is divided on whether price rise pressures will subside or persist,https://www.ft.com/content/8b93f6ba-52d4-4a6c-b91f-f67229d1985a
September 27 2021,Ruchir Sharma,Fintech,0,The question is whether Xi Jinping will intervene to bail out indebted companies or let defaults spike,https://www.ft.com/content/8a2d17ea-ec5c-4b80-90f6-b4764c7cac12
September 26 2021,The Week Ahead,Fintech,0,"Some long-delayed events take place this week, including significant milestones in moving on from the pandemic",https://www.ft.com/content/9b179c5b-f08c-4857-a6ea-882c1b31e35a
September 26 2021,Rana Foroohar,Fintech,0,"They can find common ground by agreeing on rules for the 21st century economy, rather than allying against China",https://www.ft.com/content/5bf8072e-ab2f-47b9-a56e-88ab5e9f3a26
September 26 2021,Shipping,Fintech,0,"Intervention needed to avoid ‘out-of-control situation’, warns Mitsui OSK Lines president",https://www.ft.com/content/e587b44e-3307-43d5-9299-93d23735935d
September 25 2021,Anand Menon,Fintech,0,Aukus is a clear example of how the UK’s new relationships can undermine diplomatic relations in Europe,https://www.ft.com/content/fec333a6-8aa7-4ad3-a6cd-a6b7f77116fd
September 24 2021,International Monetary Fund,Fintech,0,Kristalina Georgieva issues forceful rebuttal of ‘quid pro quo’ claims amid mounting calls for resignation,https://www.ft.com/content/291e126d-fbb4-4ea2-8c0c-b35fbe39d9e3
September 24 2021,The Big Read,Fintech,0,"Having made billions available to households, companies and governments to borrow during the pandemic, the brakes are now being applied",https://www.ft.com/content/f68c2581-ae8b-443d-9b5b-117f7628533b
September 24 2021,The Road to Recovery,Fintech,0,Norway becomes first major western economy to raise interest rates since the start of the pandemic,https://www.ft.com/content/f0e9aa1f-586d-40ef-9c42-0ce687879604
September 24 2021,The editorial board,Fintech,0,Transition away from reliance on real estate will need deft handling,https://www.ft.com/content/59497768-2fd2-4257-905d-53dfeb9b4ab5
September 24 2021,International Monetary Fund,Fintech,0,Allegations Kristalina Georgieva manipulated World Bank data have also fed a cultural divide about fund’s role,https://www.ft.com/content/df275239-d9ad-4618-88fb-48211887b3be
September 24 2021,FirstFT,Fintech,0,Trump aides subpoenaed over Capitol attack and in the hometown of Senator Joe Manchin,https://www.ft.com/content/28efe038-29d5-4dea-9340-4353cdabe38e
September 24 2021,Tim Harford,Fintech,0,Or why going back to 2019 is not progress,https://www.ft.com/content/0522e67e-7ccd-409c-929a-3fba2677d7ee
September 23 2021,Vietnam,Fintech,0,Business groups say tough Covid restrictions make it increasingly difficult to operate,https://www.ft.com/content/1e001928-59f5-4a45-b76e-7180ea9f7c5d
September 23 2021,UK Budget,Fintech,0,"Sunak under pressure over higher food prices, sharp increases in energy bills and inflation heading for 4%",https://www.ft.com/content/6bac8351-f2df-42b2-b162-a6e8692e31d6
September 23 2021,The editorial board,Fintech,0,"US taper may be steeper, and its first rate rise sooner, than expected",https://www.ft.com/content/becc9a89-6c06-4ace-a380-736cedb2fcc1
September 23 2021,The editorial board,Fintech,0,Allegations about the fund’s Georgieva risk undermining both institutions,https://www.ft.com/content/5e8356be-bf80-4736-9b09-c7c77a9ca9a7
September 23 2021,Semiconductors,Fintech,0,Request comes as Biden administration officials plan summit with companies including Apple and Intel on Thursday,https://www.ft.com/content/7bd59b60-c53d-4796-93f4-d0f51c2b5066
September 23 2021,UK interest rates,Fintech,0,Policymakers’ rising inflation concerns lift sterling and pressure UK bonds,https://www.ft.com/content/8d3e9f84-7cf9-4497-aa27-5fd297abcd69
September 23 2021,UK inflation,Fintech,0,Interest rate held at 0.1% as Monetary Policy Committee expects price rises to moderate next year,https://www.ft.com/content/56f728dc-70b7-463c-9b3e-98ea69de16e2
September 23 2021,Edward Luce,Fintech,0,Lack of cold war-style checks between Washington and Beijing means there is scope for miscalculation,https://www.ft.com/content/b3d41138-7dab-4a7f-9ed5-7b5ec7baf985
September 23 2021,UK inflation,Fintech,0,Economists say flash purchasing managers’ index gives Bank of England grounds to delay interest rates increase,https://www.ft.com/content/4eef6910-01c9-44aa-80b2-46b652c1ba91
September 23 2021,Nicholas Mulder,Fintech,0,The highly successful Lend-Lease programme of the 1940s is a model for fighting climate change,https://www.ft.com/content/fd7bcad4-53b0-4e1e-9cd9-99c3c2ff43b6
September 23 2021,Eurozone economy,Fintech,0,Closely watched PMI survey is latest sign of shortages hampering growth and rising inflationary pressures,https://www.ft.com/content/835136d4-32a3-4e98-a5a9-e83dc92eccc7
September 23 2021,Trade Secrets,Fintech,0,US humiliations show both nations are struggling to manage relationship between economic heft and military clout,https://www.ft.com/content/2b06e82f-d623-43da-afd8-6c3c9f114279
September 23 2021,FirstFT,Fintech,0,"Powell says tapering could start in November, Facebook’s chief technology officer quits and take our Biden tax plan quiz",https://www.ft.com/content/dea06530-01a8-4e9e-90e4-d5edbf856505
September 23 2021,Martin Sandbu,Fintech,0,The country’s central bank has a few more innovations for others to consider,https://www.ft.com/content/0a7fbe0b-44d4-4485-91be-dbfbbc6befc9
September 23 2021,Central banks,Fintech,0,Norges Bank says more rises to come as economy rebounds and financial imbalances grow,https://www.ft.com/content/799163dd-c3b2-40ba-b7ac-38f4a9af6290
September 23 2021,Federal Reserve,Fintech,0,Chair Jay Powell reveals US economy is probably strong enough for taper announcement in November,https://www.ft.com/content/1cc28b4c-63ea-44c5-a0af-af681ee6a4a4
September 23 2021,Banx,Fintech,0,Deal still on queue,https://www.ft.com/content/6905eaf9-1739-442e-922f-fd922a08ae50
September 23 2021,International tax,Fintech,0,An end to Dublin’s objections would clear a big hurdle to final agreement on a worldwide corporate 15% rate,https://www.ft.com/content/866dee09-4a09-4cad-830c-9eb39618ce8f
September 22 2021,Global trade,Fintech,0,Rival CPTPP applications set to create regional dilemma at time of geopolitical tensions,https://www.ft.com/content/cc1e4e0a-803d-43be-9f4d-ba9980a5c203
September 22 2021,UK business & economy,Fintech,0,Committee report highlights need for government to help spread benefits of FDI around the UK,https://www.ft.com/content/8bb18312-8743-4237-9326-1b9030ff0dd2
September 22 2021,Federal Reserve,Fintech,0,Chair Jay Powell says US central bank could ‘easily move ahead’ with taper announcement in November,https://www.ft.com/content/719c11ec-fb24-40b3-a661-518aa3bc6028
September 22 2021,Trade Secrets,Fintech,0,Any uplift provided by the Airbus-Boeing deal is deflating fast,https://www.ft.com/content/57926fb1-8edc-4508-becf-4d85048d507d
September 22 2021,FirstFT,Fintech,0,"Evergrande promises to make bond payment, UK weighs joining USMCA and FT readers’ biggest financial mistakes",https://www.ft.com/content/b656868a-e6a4-49e3-a754-39fe578e7f98
September 22 2021,Chinese politics & policy,Fintech,0,Foreign ministry urges trilateral security partnership to ‘fulfil their international nuclear non-proliferation obligations’,https://www.ft.com/content/f99307c1-f827-4d7e-ba07-e4461b21a077
September 22 2021,,Fintech,0,Green bubbles; Weird politics; CO2 bailouts,https://www.ft.com/content/02ffd6c7-b978-4d4a-81f4-5e725f519415
